month,order_id,billing_city,customer_id,product_id,product_price,product_title,product_type,variant_id,variant_sku,variant_title,api_client_title,shipping_city,market_name,total_sales,discounts,orders,customers,net_quantity,ordered_item_quantity
2023-07,5337450807526,Rockwall,4400689381531,0,0.000,,,0,,,Online Store,Concord,United States,0.000,0.000,0,0,0,0
2023-07,5362842271974,Weddington,7390827577574,0,0.000,,,0,,,Online Store,Weddington,United States,0.000,0.000,0,0,0,0
2023-07,5331064488166,New City,7360073040102,0,0.000,,,0,,,Online Store,New City,United States,0.000,0.000,0,0,0,0
2023-07,5366856024294,Dallas,7394400108774,4826452033674,79.000,Western Wall,Mini,33259238523018,MCwesteB,Black,Online Store,Dallas,United States,79.000,0.000,1,1,1,1
2023-08,5378186936550,Mequon,7397763580134,8226437955814,530.000,Your favorite Petite 4x larger,,43800461508838,,,Online Store,Mequon,United States,424.000,-106.000,1,1,1,1
2023-08,5373514219750,Sterling Heights,3771333214363,4826543030410,79.000,Penguin,Mini,33259484151946,MCpenguiB,Black,Online Store,Sterling Heights,United States,79.000,0.000,1,1,1,1
2023-08,5373514219750,Sterling Heights,3771333214363,0,0.000,,,0,,,Online Store,Sterling Heights,United States,0.000,0.000,0,0,0,0
2023-08,5402075726054,Diekhusen Fahrstedt,7444519321830,4826652835978,79.000,Wonder,Mini,33259816714378,MCwondeW,Wood,Online Store,Diekhusen Fahrstedt,International,71.100,-7.900,1,1,1,1
2023-08,5402075726054,Diekhusen Fahrstedt,7444519321830,0,0.000,,,0,,,Online Store,Diekhusen Fahrstedt,International,0.000,0.000,0,0,0,0
2023-08,5377407647974,Laurel Hollow,7411687227622,4796659433610,79.000,Love,Mini,33210380681354,MCahavaB,Black / English,Online Store,Laurel Hollow,United States,79.000,0.000,1,1,1,1
2023-08,5380605509862,Delray Beach,6020705485030,0,0.000,,,0,,,Online Store,Staten Island,United States,15.000,0.000,0,0,0,0
2023-08,5380605509862,Delray Beach,6020705485030,6848885522587,10.000,Hand-written personalization inside your painting,,40289823654043,,,Online Store,Staten Island,United States,10.000,0.000,1,1,1,1
2023-08,5380605509862,Delray Beach,6020705485030,5280927514779,79.000,Water Yourself,Mini,34575556771995,MCwateLB,Black,Online Store,Staten Island,United States,79.000,0.000,1,1,1,1
2023-08,5389271171302,Newport Beach,5228600557723,6306615303,189.000,Tree of Life,Gift Collection,32493347373194,PCtreeoC,Cream,Online Store,Newport Beach,United States,189.000,0.000,1,1,1,1
2023-08,5389271171302,Newport Beach,5228600557723,0,0.000,,,0,,,Online Store,Newport Beach,United States,0.000,0.000,0,0,0,0
2023-08,5389384384742,Placentia,6933165474022,5280920141979,79.000,Home,Mini,34575525183643,MChomeB,Black,Online Store,Placentia,United States,79.000,0.000,1,1,1,1
2023-08,5389384384742,Placentia,6933165474022,0,0.000,,,0,,,Online Store,Placentia,United States,0.000,0.000,0,0,0,0
2023-08,5400792301798,Rome,5129605480603,4816345923722,79.000,Cat,Mini,33233301373066,MCcatB,Black,Online Store,Rydal,United States,79.000,0.000,1,1,1,1
2023-08,5400792301798,Rome,5129605480603,0,0.000,,,0,,,Online Store,Rydal,United States,15.000,0.000,0,0,0,0
2023-08,5398490546406,Hartford,7427265593574,0,0.000,,,0,,,Online Store,Amissville,United States,0.000,0.000,0,0,0,0
2023-08,5398490546406,Hartford,7427265593574,5280927514779,79.000,Water Yourself,Mini,34575556837531,MCwateLW,Wood,Online Store,Amissville,United States,79.000,0.000,1,1,1,1
2023-08,5387246534886,Deerfield,7423387238630,4826638155914,79.000,Dove,Mini,33259773198474,MCdoveB,Black,Online Store,Deerfield,United States,79.000,0.000,1,1,1,1
2023-08,5387246534886,Deerfield,7423387238630,0,0.000,,,0,,,Online Store,Deerfield,United States,0.000,0.000,0,0,0,0
2023-08,5387496489190,Dallas,7394400108774,6306615303,189.000,Tree of Life,Gift Collection,32493347307658,PCtreeoB,Black,Online Store,Dallas,United States,189.000,0.000,1,1,1,1
2023-08,5387496489190,Dallas,7394400108774,0,0.000,,,0,,,Online Store,Dallas,United States,0.000,0.000,0,0,0,0
2023-08,5376228851942,מבועים,3794657575067,4826277413002,79.000,Herodium,Mini,33258759258250,MCherodC,Cream,Online Store,מבועים,International,79.000,0.000,1,1,1,1
2023-08,5376228851942,מבועים,3794657575067,4826452033674,79.000,Western Wall,Mini,33259238555786,MCwesteC,Cream,Online Store,מבועים,International,79.000,0.000,1,1,1,1
2023-08,5376228851942,מבועים,3794657575067,0,0.000,,,0,,,Online Store,מבועים,International,0.000,0.000,0,0,0,0
2023-08,5376228851942,מבועים,3794657575067,7340697977062,189.000,Rachel's Tomb,Gift Collection,41885021765862,PCracheC,Cream,Online Store,מבועים,International,189.000,0.000,1,1,1,1
2023-08,5376228851942,מבועים,3794657575067,8145538744550,79.000,Jaffa,Mini,43661784711398,,Cream,Online Store,מבועים,International,79.000,0.000,1,1,1,1
2023-08,5383607451878,West Newbury,7419583955174,4605089349770,189.000,Child on Beach,Gift Collection,32493160071306,PCchildC,Cream,Online Store,West Newbury,United States,189.000,0.000,1,1,1,1
2023-08,5383607451878,West Newbury,7419583955174,0,0.000,,,0,,,Online Store,West Newbury,United States,0.000,0.000,0,0,0,0
2023-08,5383607451878,West Newbury,7419583955174,4826652835978,79.000,Wonder,Mini,33259816681610,MCwondeC,Cream,Online Store,West Newbury,United States,79.000,0.000,1,1,1,1
2023-08,5364136149222,Mazarrón,7391797444838,0,0.000,,,0,,,Online Store,Mazarrón,International,-170.100,0.000,0,0,0,0
2023-08,5371165966566,Lakewood,5315077013659,0,0.000,,,0,,,Online Store,Lakewood,United States,0.000,0.000,0,0,0,0
2023-08,5377407647974,Laurel Hollow,7411687227622,0,0.000,,,0,,,Online Store,Laurel Hollow,United States,-8.900,0.000,0,0,0,0
2023-08,5377407647974,Laurel Hollow,7411687227622,6848885522587,10.000,Hand-written personalization inside your painting,,40289823654043,,,Online Store,Laurel Hollow,United States,10.000,0.000,1,1,1,1
2023-08,5367841554662,Jerusalem,7395254370534,0,0.000,,,0,,,Online Store,East Hampton,United States,-15.000,0.000,0,0,0,0
2023-08,5375840452838,Dallas,7394400108774,4826366673034,79.000,Together,Mini,33258994925706,MCtogetB,Black,Online Store,Dallas,United States,79.000,0.000,1,1,1,1
2023-08,5375840452838,Dallas,7394400108774,0,0.000,,,0,,,Online Store,Dallas,United States,0.000,0.000,0,0,0,0
2023-08,5375840452838,Dallas,7394400108774,4806031704202,79.000,Soar!,Mini,33210402242698,MCsoarB,Black,Online Store,Dallas,United States,79.000,0.000,1,1,1,1
2023-08,5393329160422,מבועים,3794657575067,0,0.000,,,0,,,Online Store,מבועים,International,0.000,0.000,0,0,0,0
2023-08,5393329160422,מבועים,3794657575067,7941422907622,189.000,Italian Pastel,Gift Collection,43270753059046,,Cream,Online Store,מבועים,International,189.000,0.000,1,1,1,1
2023-08,5378186936550,Mequon,7397763580134,0,0.000,,,0,,,Online Store,Mequon,United States,0.000,0.000,0,0,0,0
2023-08,5372915744998,Athens,7399832256742,0,0.000,,,0,,,Online Store,Athens,International,0.000,0.000,0,0,0,0
2023-08,5372915744998,Athens,7399832256742,5280920141979,79.000,Home,Mini,34575525249179,MChomeW,Wood,Online Store,Athens,International,79.000,0.000,1,1,1,1
2023-08,5371165966566,Lakewood,5315077013659,8151177986278,189.000,Mesorah,Gift Collection,43671957569766,,Cream,Online Store,Lakewood,United States,189.000,0.000,1,1,1,1
2023-09,5437695590630,Sachse,7487623823590,4826366673034,79.000,Together,Mini,33258994925706,MCtogetB,Black,Online Store,Sachse,United States,79.000,0.000,1,1,1,1
2023-09,5409431814374,Mequon,7397763580134,0,0.000,,,0,,,Online Store,Mequon,United States,0.000,0.000,0,0,0,0
2023-09,5405566730470,Phnom Penh,7450361135334,0,0.000,,,0,,,Online Store,Phnom Penh,International,15.000,0.000,0,0,0,0
2023-09,5405480288486,Flushing,7448816517350,5480589525147,71.100,Sweet Year,Mini,35426691514523,MCsweetW,Wood,Online Store,Flushing,United States,71.100,0.000,1,1,1,1
2023-09,5405486907622,Flushing,7448816517350,0,0.000,,,0,,,Online Store,Silver Spring,United States,0.000,0.000,0,0,0,0
2023-09,5438468030694,Kilcock,7488357171430,0,0.000,,,0,,,Online Store,Kilcock,International,15.000,0.000,0,0,0,0
2023-09,5437467623654,Encino,7487447498982,4600669896842,189.000,Kotel,Gift Collection,32493256474762,PCkotelC,Cream,Online Store,Encino,United States,189.000,0.000,1,1,1,1
2023-09,5429338210534,Buffalo Grove,7478933913830,0,0.000,,,0,,,Online Store,Buffalo Grove,United States,15.000,0.000,0,0,0,0
2023-09,5437904781542,Porirua,7487798837478,0,0.000,,,0,,,Online Store,Porirua,International,0.000,0.000,0,0,0,0
2023-09,5432855789798,Omaha,7109479334118,4826366673034,79.000,Together,Mini,33258994925706,MCtogetB,Black,Online Store,Omaha,United States,79.000,0.000,1,1,1,1
2023-09,5424852435174,Exton,7473946427622,6179810823,189.000,Moonlight Dance,Gift Collection,32493353861258,PCmoonlB,Black,Online Store,Exton,United States,189.000,0.000,1,1,1,1
2023-09,5436298526950,Havre De Grace,7486223384806,0,0.000,,,0,,,Online Store,Havre De Grace,United States,0.000,0.000,0,0,0,0
2023-09,5409932214502,Los Angeles,7457644806374,0,0.000,,,0,,,Online Store,Los Angeles,United States,0.000,0.000,0,0,0,0
2023-09,5405449486566,Hammond,5224165867675,5480589525147,71.100,Sweet Year,Mini,35426691448987,MCsweetB,Black,Online Store,Falls Church,United States,71.100,0.000,1,1,1,1
2023-09,5437695590630,Sachse,7487623823590,0,0.000,,,0,,,Online Store,Sachse,United States,15.000,0.000,0,0,0,0
2023-09,5405486907622,Flushing,7448816517350,5480589525147,71.100,Sweet Year,Mini,35426691514523,MCsweetW,Wood,Online Store,Silver Spring,United States,71.100,0.000,1,1,1,1
2023-09,5434308657382,Arlington,7484237775078,0,0.000,,,0,,,Online Store,Arlington,United States,15.000,0.000,0,0,0,0
2023-09,5424852435174,Exton,7473946427622,0,0.000,,,0,,,Online Store,Exton,United States,15.000,0.000,0,0,0,0
2023-09,5437881057510,Redmond,5291519377563,0,0.000,,,0,,,Online Store,Redmond,United States,0.000,0.000,0,0,0,0
2023-09,5436298526950,Havre De Grace,7486223384806,8151177986278,189.000,Mesorah,Gift Collection,43671957536998,,Black,Online Store,Havre De Grace,United States,170.100,-18.900,1,1,1,1
2023-09,5405449486566,Hammond,5224165867675,6848885522587,10.000,Hand-written personalization inside your painting,,40289823654043,,,Online Store,Falls Church,United States,10.000,0.000,1,1,1,1
2023-09,5409431814374,Mequon,7397763580134,4612036624522,189.000,Jerusalem Prayer,Gift Collection,32492898451594,PCjerusB,Black,Online Store,Mequon,United States,166.320,-22.680,1,1,1,1
2023-09,5424549527782,Haifa,7473613439206,0,0.000,,,0,,,Online Store,Haifa,International,0.000,0.000,0,0,0,0
2023-09,5416012873958,Mount Vernon,7464461238502,0,0.000,,,0,,,Online Store,Mount Vernon,United States,0.000,0.000,0,0,0,0
2023-09,5438468030694,Kilcock,7488357171430,7462201950438,79.000,Happy Penguin,Mini,42095352217830,MChpengC,Cream,Online Store,Kilcock,International,71.100,-7.900,1,1,1,1
2023-09,5429132165350,Boerne,5112442126491,4826366673034,79.000,Together,Mini,33258994925706,MCtogetB,Black,Online Store,Boerne,United States,79.000,0.000,1,1,1,1
2023-09,5429230010598,Boerne,5112442126491,0,0.000,,,0,,,Online Store,Boerne,United States,0.000,0.000,0,0,0,0
2023-09,5426700615910,Boston,6053064048870,4796659433610,79.000,Love,Mini,33210380746890,MCahavaW,Wood / English,Online Store,Boston,United States,79.000,0.000,1,1,1,1
2023-09,5405566730470,Phnom Penh,7450361135334,6129484398747,189.000,Wildflowers,Gift Collection,37806903853211,PCwildfB,Black,Online Store,Phnom Penh,International,189.000,0.000,1,1,1,1
2023-09,5429338210534,Buffalo Grove,7478933913830,4826470842506,79.000,Mazal,Mini,33259296129162,MCmazalB,Black,Online Store,Buffalo Grove,United States,71.100,-7.900,1,1,1,1
2023-09,5437904781542,Porirua,7487798837478,4806031704202,79.000,Soar!,Mini,33210402242698,MCsoarB,Black,Online Store,Porirua,International,79.000,0.000,1,1,1,1
2023-09,5437467623654,Encino,7487447498982,0,0.000,,,0,,,Online Store,Encino,United States,0.000,0.000,0,0,0,0
2023-09,5438468030694,Kilcock,7488357171430,6848885522587,10.000,Hand-written personalization inside your painting,,40289823654043,,,Online Store,Kilcock,International,9.000,-1.000,1,1,1,1
2023-09,5434308657382,Arlington,7484237775078,7766198321382,189.000,Birthday Celebration,Gift Collection,42873256476902,,Cream,Online Store,Arlington,United States,189.000,0.000,1,1,1,1
2023-09,5429230010598,Boerne,5112442126491,4826253754506,79.000,Fiddler,Mini,33258703978634,MCfiddlB,Black,Online Store,Boerne,United States,79.000,0.000,1,1,1,1
2023-09,5416012873958,Mount Vernon,7464461238502,5646494269595,59.000,The Well of Being,Book Prints,36119407263899,,,Online Store,Mount Vernon,United States,59.000,0.000,1,1,1,1
2023-09,5429230010598,Boerne,5112442126491,6848885522587,10.000,Hand-written personalization inside your painting,,40289823654043,,,Online Store,Boerne,United States,20.000,0.000,1,1,2,2
2023-09,5424549527782,Haifa,7473613439206,6848885522587,10.000,Hand-written personalization inside your painting,,40289823654043,,,Online Store,Haifa,International,10.000,0.000,1,1,1,1
2023-09,5424549527782,Haifa,7473613439206,4973542113418,79.000,Medical superhero M,Mini,33582753906826,MCmsmLB,Black / Lighter,Online Store,Haifa,International,79.000,0.000,1,1,1,1
2023-09,5437695590630,Sachse,7487623823590,6848885522587,10.000,Hand-written personalization inside your painting,,40289823654043,,,Online Store,Sachse,United States,10.000,0.000,1,1,1,1
2023-09,5405449486566,Hammond,5224165867675,0,0.000,,,0,,,Online Store,Falls Church,United States,0.000,0.000,0,0,0,0
2023-09,5405480288486,Flushing,7448816517350,0,0.000,,,0,,,Online Store,Flushing,United States,0.000,0.000,0,0,0,0
2023-09,5429132165350,Boerne,5112442126491,0,0.000,,,0,,,Online Store,Boerne,United States,0.000,0.000,0,0,0,0
2023-09,5409431814374,Mequon,7397763580134,6306514567,189.000,Venice Autumn,Gift Collection,32493351075978,PCvenicB,Black,Online Store,Mequon,United States,166.320,-22.680,1,1,1,1
2023-09,5437881057510,Redmond,5291519377563,4600669896842,189.000,Kotel,Gift Collection,32493256441994,PCkotelB,Black,Online Store,Redmond,United States,189.000,0.000,1,1,1,1
2023-09,5429338210534,Buffalo Grove,7478933913830,4600669896842,189.000,Kotel,Gift Collection,32493256441994,PCkotelB,Black,Online Store,Buffalo Grove,United States,170.100,-18.900,1,1,1,1
2023-09,5432855789798,Omaha,7109479334118,0,0.000,,,0,,,Online Store,Omaha,United States,0.000,0.000,0,0,0,0
2023-09,5426700615910,Boston,6053064048870,0,0.000,,,0,,,Online Store,Boston,United States,0.000,0.000,0,0,0,0
2023-09,5429230010598,Boerne,5112442126491,4826366673034,79.000,Together,Mini,33258994925706,MCtogetB,Black,Online Store,Boerne,United States,79.000,0.000,1,1,1,1
2023-09,5429132165350,Boerne,5112442126491,6848885522587,10.000,Hand-written personalization inside your painting,,40289823654043,,,Online Store,Boerne,United States,10.000,0.000,1,1,1,1
2023-09,5409932214502,Los Angeles,7457644806374,6306615303,189.000,Tree of Life,Gift Collection,32493347307658,PCtreeoB,Black,Online Store,Los Angeles,United States,189.000,0.000,1,1,1,1
2023-10,5477134631142,Lexington,7542915825894,5906123686043,79.000,Tree of Purple Hearts,Mini,37053196959899,MCtophC,Cream,Online Store,Lexington,United States,158.000,0.000,1,1,2,2
2023-10,5460922597606,Webster Springs,5113275056283,6848885522587,10.000,Hand-written personalization inside your painting,,40289823654043,,,Online Store,Webster Springs,United States,10.000,0.000,1,1,1,1
2023-10,5460922597606,Webster Springs,5113275056283,0,0.000,,,0,,,Online Store,Webster Springs,United States,0.000,0.000,0,0,0,0
2023-10,5452952731878,Jamison,7503885533414,0,0.000,,,0,,,Online Store,Jamison,United States,0.000,0.000,0,0,0,0
2023-10,5452952731878,Jamison,7503885533414,6848885522587,10.000,Hand-written personalization inside your painting,,40289823654043,,,Online Store,Jamison,United States,9.000,-1.000,1,1,1,1
2023-10,5452952731878,Jamison,7503885533414,8145538744550,79.000,Jaffa,Mini,43661784744166,,Wood,Online Store,Jamison,United States,71.100,-7.900,1,1,1,1
2023-10,5451031642342,Lake Oswego,7501912178918,4826582417546,79.000,Red Riding Hood,Mini,33259588878474,MCrrhB,Black,Online Store,Lake Oswego,United States,79.000,0.000,1,1,1,1
2023-10,5451031642342,Lake Oswego,7501912178918,7030036299931,530.000,Wings,Classique,41153213431963,CCwingsB,,Online Store,Lake Oswego,United States,530.000,0.000,1,1,1,1
2023-10,5451031642342,Lake Oswego,7501912178918,0,0.000,,,0,,,Online Store,Lake Oswego,United States,15.000,0.000,0,0,0,0
2023-10,5451031642342,Lake Oswego,7501912178918,6848885522587,10.000,Hand-written personalization inside your painting,,40289823654043,,,Online Store,Lake Oswego,United States,10.000,0.000,1,1,1,1
2023-10,5451031642342,Lake Oswego,7501912178918,5280927514779,79.000,Water Yourself,Mini,34575556771995,MCwateLB,Black,Online Store,Lake Oswego,United States,79.000,0.000,1,1,1,1
2023-10,5451031642342,Lake Oswego,7501912178918,7543722442982,189.000,Giraffe Heart,Gift Collection,42287338356966,PCGiraffC,Cream,Online Store,Lake Oswego,United States,189.000,0.000,1,1,1,1
2023-10,5444978442470,Northbrook,7448290820326,8226437955814,530.000,Your favorite Petite 4x larger,,43800461508838,,,Online Store,Northbrook,United States,477.000,-53.000,1,1,1,1
2023-10,5444978442470,Northbrook,7448290820326,0,0.000,,,0,,,Online Store,Northbrook,United States,0.000,0.000,0,0,0,0
2023-10,5459200671974,Berkey,7519006687462,4826638155914,79.000,Dove,Mini,33259773198474,MCdoveB,Black,Online Store,Berkey,United States,79.000,0.000,1,1,1,1
2023-10,5459200671974,Berkey,7519006687462,8145538744550,79.000,Jaffa,Mini,43661784678630,,Black,Online Store,Berkey,United States,79.000,0.000,1,1,1,1
2023-10,5459200671974,Berkey,7519006687462,0,0.000,,,0,,,Online Store,Berkey,United States,0.000,0.000,0,0,0,0
2023-10,5444591452390,Havre De Grace,7486223384806,8145538744550,79.000,Jaffa,Mini,43661784744166,,Wood,Online Store,Havre De Grace,United States,63.200,-15.800,1,1,1,1
2023-10,5444591452390,Havre De Grace,7486223384806,5280931414171,79.000,Small Things,Mini,34575591047323,MCsmallW,Wood,Online Store,Havre De Grace,United States,63.200,-15.800,1,1,1,1
2023-10,5444591452390,Havre De Grace,7486223384806,4816345923722,79.000,Cat,Mini,33233301373066,MCcatB,Black,Online Store,Havre De Grace,United States,63.200,-15.800,1,1,1,1
2023-10,5444591452390,Havre De Grace,7486223384806,0,0.000,,,0,,,Online Store,Havre De Grace,United States,0.000,0.000,0,0,0,0
2023-10,5476657529062,Paranaque,7542445342950,0,0.000,,,0,,,Online Store,Paranaque,International,0.000,0.000,0,0,0,0
2023-10,5476657529062,Paranaque,7542445342950,8226437955814,530.000,Your favorite Petite 4x larger,,43800461508838,,,Online Store,Paranaque,International,477.000,-53.000,1,1,1,1
2023-10,5446601081062,Strausberg,7496622375142,5280927514779,79.000,Water Yourself,Mini,34575556804763,MCwateLC,Cream,Online Store,Strausberg,International,79.000,0.000,1,1,1,1
2023-10,5446601081062,Strausberg,7496622375142,0,0.000,,,0,,,Online Store,Strausberg,International,0.000,0.000,0,0,0,0
2023-10,5446601081062,Strausberg,7496622375142,5906123686043,79.000,Tree of Purple Hearts,Mini,37053196959899,MCtophC,Cream,Online Store,Strausberg,International,79.000,0.000,1,1,1,1
2023-10,5446601081062,Strausberg,7496622375142,5280925122715,79.000,Boots,Mini,34575547105435,MCbootsC,Cream,Online Store,Strausberg,International,79.000,0.000,1,1,1,1
2023-10,5463030956262,Peachtree City,7527361839334,6203145863,189.000,John Lennon,Gift Collection,32493249396874,PCjohnlB,Black,Online Store,Peachtree City,United States,189.000,0.000,1,1,1,1
2023-10,5463030956262,Peachtree City,7527361839334,0,0.000,,,0,,,Online Store,Peachtree City,United States,0.000,0.000,0,0,0,0
2023-10,5460399194342,Naples,7520144949478,5280927514779,79.000,Water Yourself,Mini,34575556771995,MCwateLB,Black,Online Store,Naples,United States,79.000,0.000,1,1,1,1
2023-10,5460399194342,Naples,7520144949478,0,0.000,,,0,,,Online Store,Naples,United States,0.000,0.000,0,0,0,0
2023-10,5442713092326,Woodstock,7492414144742,0,0.000,,,0,,,Online Store,Woodstock,United States,0.000,0.000,0,0,0,0
2023-10,5442713092326,Woodstock,7492414144742,4826638155914,79.000,Dove,Mini,33259773231242,MCdoveC,Cream,Online Store,Woodstock,United States,79.000,0.000,1,1,1,1
2023-10,5453111427302,Lakewood,7504263184614,0,0.000,,,0,,,Online Store,Lakewood,United States,0.000,0.000,0,0,0,0
2023-10,5453111427302,Lakewood,7504263184614,6203188167,189.000,Jitterbug,Gift Collection,32493239763082,PCjitteB,Black,Online Store,Lakewood,United States,189.000,0.000,1,1,1,1
2023-10,5460922597606,Webster Springs,5113275056283,4816345923722,79.000,Cat,Mini,33233301373066,MCcatB,Black,Online Store,Webster Springs,United States,79.000,0.000,1,1,1,1
2023-10,5463180411110,Vancouver,7497331605734,4612049404042,189.000,Open Birdcage,Gift Collection,32492984369290,PCopenbC,Cream,Online Store,Vancouver,International,189.000,0.000,1,1,1,1
2023-10,5463180411110,Vancouver,7497331605734,6848885522587,10.000,Hand-written personalization inside your painting,,40289823654043,,,Online Store,Vancouver,International,20.000,0.000,1,1,2,2
2023-10,5463180411110,Vancouver,7497331605734,0,0.000,,,0,,,Online Store,Vancouver,International,0.000,0.000,0,0,0,0
2023-10,5463180411110,Vancouver,7497331605734,5906123686043,79.000,Tree of Purple Hearts,Mini,37053196959899,MCtophC,Cream,Online Store,Vancouver,International,158.000,0.000,1,1,2,2
2023-10,5461633564902,Fredericksburg,7488496697574,7766198321382,189.000,Birthday Celebration,Gift Collection,42873256444134,,Black,Online Store,Fredericksburg,United States,189.000,0.000,1,1,1,1
2023-10,5461633564902,Fredericksburg,7488496697574,0,0.000,,,0,,,Online Store,Fredericksburg,United States,0.000,0.000,0,0,0,0
2023-10,5458785173734,Deer Park,7518465949926,0,0.000,,,0,,,Online Store,Deer Park,United States,0.000,0.000,0,0,0,0
2023-10,5458785173734,Deer Park,7518465949926,7941422907622,189.000,Italian Pastel,Gift Collection,43270753026278,,Black,Online Store,Deer Park,United States,170.100,-18.900,1,1,1,1
2023-10,5477134631142,Lexington,7542915825894,6306419079,189.000,Cranes in Winter,Gift Collection,32493198737546,PCcraneC,Cream,Online Store,Lexington,United States,189.000,0.000,1,1,1,1
2023-10,5477134631142,Lexington,7542915825894,0,0.000,,,0,,,Online Store,Lexington,United States,0.000,0.000,0,0,0,0
2023-10,5477134631142,Lexington,7542915825894,6306615303,189.000,Tree of Life,Gift Collection,32493347373194,PCtreeoC,Cream,Online Store,Lexington,United States,189.000,0.000,1,1,1,1
2023-10,5475788095718,Hamburg,7541608284390,8145538744550,79.000,Jaffa,Mini,43661784744166,,Wood,Online Store,Hamburg,International,79.000,0.000,1,1,1,1
2023-10,5475788095718,Hamburg,7541608284390,0,0.000,,,0,,,Online Store,Hamburg,International,0.000,0.000,0,0,0,0
2023-10,5452183208166,Omaha,7109479334118,0,0.000,,,0,,,Online Store,Palo Alto,United States,0.000,0.000,0,0,0,0
2023-10,5452183208166,Omaha,7109479334118,4826452033674,79.000,Western Wall,Mini,33259238523018,MCwesteB,Black,Online Store,Palo Alto,United States,79.000,0.000,1,1,1,1
2023-10,5440448135398,León,7490228650214,8145538744550,79.000,Jaffa,Mini,43661784678630,,Black,Online Store,León,International,79.000,0.000,1,1,1,1
2023-10,5440448135398,León,7490228650214,4826408681610,79.000,Jerusalem,Mini,33259121344650,MCjerusB,Black,Online Store,León,International,79.000,0.000,1,1,1,1
2023-10,5440448135398,León,7490228650214,0,0.000,,,0,,,Online Store,León,International,15.000,0.000,0,0,0,0
2023-10,5440448135398,León,7490228650214,6848885522587,10.000,Hand-written personalization inside your painting,,40289823654043,,,Online Store,León,International,10.000,0.000,1,1,1,1
2023-10,5476666278118,Avon Lake,7530909434086,0,0.000,,,0,,,Online Store,Avon Lake,United States,0.000,0.000,0,0,0,0
2023-10,5476666278118,Avon Lake,7530909434086,5280927514779,79.000,Water Yourself,Mini,34575556771995,MCwateLB,Black,Online Store,Avon Lake,United States,71.100,-7.900,1,1,1,1
2023-10,5444687757542,Silver Spring,6613413069030,5575819657371,189.000,Flying High With You,Gift Collection,35828206338203,PCflyinB,Black,Online Store,Silver Spring,United States,189.000,0.000,1,1,1,1
2023-10,5444687757542,Silver Spring,6613413069030,0,0.000,,,0,,,Online Store,Silver Spring,United States,0.000,0.000,0,0,0,0
2023-10,5459224559846,Clements,7519036702950,0,0.000,,,0,,,Online Store,Clements,United States,15.000,0.000,0,0,0,0
2023-10,5459224559846,Clements,7519036702950,5280920141979,79.000,Home,Mini,34575525183643,MChomeB,Black,Online Store,Clements,United States,79.000,0.000,1,1,1,1
2023-10,5459224559846,Clements,7519036702950,5280927514779,79.000,Water Yourself,Mini,34575556771995,MCwateLB,Black,Online Store,Clements,United States,79.000,0.000,1,1,1,1
2023-10,5472461619430,Singapore,7537802871014,8226437955814,530.000,Your favorite Petite 4x larger,,43800461508838,,,Online Store,Singapore,International,530.000,0.000,1,1,1,1
2023-10,5472461619430,Singapore,7537802871014,0,0.000,,,0,,,Online Store,Singapore,International,0.000,0.000,0,0,0,0
2023-10,5474011939046,Paramus,7539650461926,0,0.000,,,0,,,Online Store,Paramus,United States,0.000,0.000,0,0,0,0
2023-10,5474011939046,Paramus,7539650461926,5280920141979,79.000,Home,Mini,34575525183643,MChomeB,Black,Online Store,Paramus,United States,79.000,0.000,1,1,1,1
2023-10,5453192626406,Boerne,5112442126491,6160174791,189.000,Fiddler on the Roof,Gift Collection,32493186154634,PCfiddlB,Black,Online Store,Boerne,United States,189.000,0.000,1,1,1,1
2023-10,5453192626406,Boerne,5112442126491,6179810823,189.000,Moonlight Dance,Gift Collection,32493353861258,PCmoonlB,Black,Online Store,Boerne,United States,189.000,0.000,1,1,1,1
2023-10,5453192626406,Boerne,5112442126491,5575819657371,189.000,Flying High With You,Gift Collection,35828206338203,PCflyinB,Black,Online Store,Boerne,United States,189.000,0.000,1,1,1,1
2023-10,5453192626406,Boerne,5112442126491,0,0.000,,,0,,,Online Store,Boerne,United States,-85.000,0.000,0,0,0,0
2023-10,5477163008230,Las Vegas,7542944268518,4826366673034,79.000,Together,Mini,33258994958474,MCtogetC,Cream,Online Store,Key West,United States,79.000,0.000,1,1,1,1
2023-10,5477163008230,Las Vegas,7542944268518,4826666696842,79.000,Rendezvous,Mini,33259855577226,MCrendeC,Cream,Online Store,Key West,United States,79.000,0.000,1,1,1,1
2023-10,5477163008230,Las Vegas,7542944268518,0,0.000,,,0,,,Online Store,Key West,United States,0.000,0.000,0,0,0,0
2023-10,5467920924902,New York,5119167725723,8145538744550,79.000,Jaffa,Mini,43661784678630,,Black,Online Store,תקוע,International,0.000,0.000,1,1,0,1
2023-10,5467920924902,New York,5119167725723,0,0.000,,,0,,,Online Store,תקוע,International,79.000,0.000,0,0,0,0
2023-10,5449535946982,Antioch,7499720917222,5575819657371,189.000,Flying High With You,Gift Collection,35828206338203,PCflyinB,Black,Online Store,Antioch,United States,189.000,0.000,1,1,1,1
2023-10,5449535946982,Antioch,7499720917222,0,0.000,,,0,,,Online Store,Antioch,United States,0.000,0.000,0,0,0,0
2023-11,5478223773926,Commerce Township,5159610417307,0,0.000,,,0,,,Online Store,Commerce Township,United States,0.000,0.000,0,0,0,0
